id,专利类型,案件受理年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
2357,3,2018,0,0,1,1,0,3,2,4,5,0,1-10万
2358,3,2016,0,0,1,0,1,4,0,2,5,0,10-20万
2359,3,2014,0,0,1,1,1,6,2,1,5,1,0万
2360,3,2017,0,0,1,1,0,1,3,4,4,0,10-20万
2361,3,2017,0,0,1,1,1,6,3,4,4,0,1-10万
2362,3,2014,0,0,1,1,0,1,3,4,5,0,1-10万
2363,3,2015,0,0,1,1,0,3,0,4,5,0,1-10万
2364,3,2015,0,0,1,0,0,3,3,3,4,0,1-10万
2365,3,2015,0,0,1,1,1,4,0,4,5,0,1-10万
2366,3,2018,0,0,1,0,1,5,5,4,4,0,10-20万
2367,3,2018,0,0,1,1,1,6,3,4,5,0,1-10万
2368,3,2018,0,0,1,0,0,1,2,4,4,0,1-10万
2369,3,2019,0,0,1,0,1,3,2,3,5,0,1-10万
2370,3,2018,0,0,1,0,0,1,4,4,3,0,10-20万
2371,3,2018,0,0,1,0,0,1,2,4,3,0,1-10万
2372,3,2018,0,0,1,0,0,1,3,4,4,0,10-20万
2373,3,2018,0,0,1,0,0,1,2,4,3,0,1-10万
2374,3,2018,0,0,1,0,0,1,2,3,5,0,1-10万
2375,3,2018,0,0,1,0,0,1,2,4,4,0,1-10万
2376,3,2018,0,0,1,0,0,1,3,4,4,0,1-10万
2377,3,2018,0,0,1,0,0,1,2,4,3,0,1-10万
2378,3,2018,0,0,1,0,0,1,2,4,3,0,1-10万
2379,3,2018,0,0,1,0,0,1,2,4,3,0,1-10万
2380,3,2018,0,0,1,0,1,2,0,4,4,0,0-1万
2381,3,2018,0,0,1,0,1,3,0,4,4,0,0-1万
2382,3,2018,0,1,1,0,1,5,0,4,5,0,0-1万
2383,3,2018,0,0,1,0,1,3,0,4,4,0,1-10万
2384,3,2017,0,0,1,0,1,3,3,4,5,0,1-10万
2385,3,2016,0,0,1,1,1,5,4,4,4,1,0万
2386,3,2017,0,0,1,1,1,6,3,4,3,0,0-1万
2387,3,2018,0,0,1,0,1,3,3,4,4,0,1-10万
2388,3,2019,0,0,1,0,1,2,2,3,5,0,1-10万
2389,3,2018,0,0,1,0,1,3,0,4,4,1,0万
2390,3,2017,0,0,1,1,0,3,0,3,4,0,10-20万
2391,3,2017,0,0,1,1,0,3,2,3,5,0,0-1万
2392,3,2014,0,0,1,0,0,1,2,1,5,0,0-1万
2393,3,2017,0,0,1,0,0,1,2,3,5,0,1-10万
2394,3,2017,0,0,1,0,0,1,2,3,5,0,1-10万
2395,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2396,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2397,3,2015,0,0,1,0,0,2,2,3,5,0,1-10万
2398,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2399,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2400,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2401,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2402,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2403,3,2015,0,0,1,0,0,2,2,3,5,0,1-10万
2404,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2405,3,2017,0,0,1,0,0,2,2,3,5,0,1-10万
2406,3,2014,0,0,1,0,0,1,2,1,5,0,0-1万
2407,3,2015,0,0,1,0,0,1,2,3,5,0,0-1万
2408,3,2017,0,0,1,0,0,1,2,1,5,0,0-1万
2409,3,2016,0,0,1,0,0,1,2,3,5,0,1-10万
2410,3,2015,0,0,1,0,0,1,2,1,5,0,0-1万
2411,3,2015,0,0,1,0,0,2,2,3,5,0,0-1万
2412,3,2015,0,0,1,0,0,2,2,3,5,0,1-10万
2413,3,2015,0,0,1,1,0,1,2,3,5,1,0万
2414,3,2016,0,0,1,1,0,1,0,3,5,0,10-20万
2415,3,2016,0,0,1,1,0,1,2,3,5,0,0-1万
2416,3,2015,0,0,1,0,0,1,4,1,5,0,1-10万
2417,3,2017,0,0,1,0,1,4,2,2,5,0,1-10万
2418,3,2014,0,0,1,0,1,4,2,1,5,1,0万
2419,3,2014,0,0,0,0,0,1,2,6,5,0,1-10万
2420,3,2018,0,0,1,0,1,4,0,4,4,0,1-10万
2421,3,2018,0,1,1,0,1,4,0,4,5,0,0-1万
2422,3,2016,0,0,1,0,1,5,2,2,5,1,0万
2423,3,2015,0,0,1,0,0,1,4,4,5,1,0万
2424,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
2425,3,2015,0,0,1,0,1,6,0,4,4,0,0-1万
2426,3,2018,0,0,1,0,1,3,2,3,5,0,1-10万
2427,3,2019,0,0,1,0,1,2,2,2,5,0,1-10万
2428,3,2019,0,0,1,0,1,3,2,2,5,0,1-10万
2429,3,2019,0,0,1,1,1,4,2,3,5,0,1-10万
2430,3,2018,0,0,1,0,1,3,2,4,3,0,1-10万
2431,3,2017,0,0,1,1,1,4,2,4,5,0,1-10万
2432,3,2018,0,0,1,0,1,3,2,1,4,0,0-1万
2433,3,2018,0,0,1,0,1,3,2,1,4,0,0-1万
2434,3,2018,0,0,1,1,1,3,2,1,4,0,0-1万
2435,3,2019,0,0,1,0,0,1,2,2,5,0,0-1万
2436,3,2017,0,0,1,0,1,4,2,3,5,0,1-10万
2437,3,2018,0,0,1,1,1,4,2,4,4,0,1-10万
2438,3,2018,0,0,1,1,1,6,0,1,5,0,1-10万
2439,3,2018,0,0,0,0,0,1,0,4,5,0,0-1万
2440,3,2018,0,0,0,0,0,1,0,4,5,0,1-10万
2441,3,2018,0,0,0,0,0,1,0,4,4,0,1-10万
2442,3,2018,0,0,1,0,0,1,0,4,5,0,1-10万
2443,3,2018,0,0,1,0,0,1,0,4,5,0,1-10万
2444,3,2017,0,0,1,0,0,1,2,4,5,0,1-10万
2445,3,2015,0,0,1,0,1,3,2,4,4,1,0万
2446,3,2015,0,0,1,0,1,3,0,4,5,0,1-10万
2447,3,2015,0,0,1,1,1,6,4,4,5,0,1-10万
2448,3,2018,0,0,1,0,1,3,0,4,4,0,0-1万
2449,3,2015,0,0,1,1,0,3,2,4,3,0,0-1万
2450,3,2015,0,0,1,0,1,4,2,4,4,0,1-10万
2451,3,2017,0,0,1,1,0,3,3,4,5,0,0-1万
2452,3,2017,0,0,1,0,0,1,0,4,4,1,0万
2453,3,2014,0,0,1,0,1,5,2,4,4,0,1-10万
2454,3,2014,0,0,1,0,1,5,2,4,4,0,1-10万
2455,3,2016,0,0,0,0,0,1,0,4,5,1,0万
2456,3,2018,0,0,1,1,1,6,4,4,5,0,1-10万
2457,3,2018,0,0,1,0,1,3,4,4,5,0,1-10万
2458,3,2016,0,0,1,0,1,2,3,4,5,0,1-10万
2459,3,2017,0,0,1,0,1,3,3,4,5,0,1-10万
2460,3,2017,0,0,1,1,1,5,2,4,4,0,1-10万
2461,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
2462,3,2014,0,1,1,0,0,1,2,4,5,1,0万
2463,3,2016,0,0,1,1,1,6,5,4,5,0,1-10万
2464,3,2016,0,0,1,1,1,6,5,4,5,0,1-10万
2465,3,2018,0,0,1,0,1,5,4,4,5,0,1-10万
2466,3,2016,0,0,1,1,1,6,5,4,5,0,1-10万
2467,3,2017,0,1,1,0,1,6,0,4,5,1,0万
2468,3,2018,0,0,1,0,0,2,2,7,5,0,1-10万
2469,3,2015,0,0,1,0,1,6,2,4,5,0,1-10万
2470,3,2015,0,0,0,0,1,6,3,3,5,0,1-10万
2471,3,2015,0,0,0,1,1,4,4,3,5,0,1-10万
2472,3,2016,0,0,0,0,0,2,2,4,5,0,1-10万
2473,3,2018,0,0,0,0,0,1,2,6,5,1,0万
2474,3,2017,0,0,0,1,1,5,2,3,3,1,0万
2475,3,2018,0,0,0,0,0,1,2,6,5,0,0-1万
2476,3,2018,0,0,0,0,0,1,2,6,5,0,0-1万
2477,3,2018,0,0,0,0,0,1,2,6,5,0,0-1万
2478,3,2018,0,0,0,0,0,1,2,6,5,0,0-1万
2479,3,2016,0,0,1,0,0,2,2,4,5,0,1-10万
2480,3,2014,0,0,0,0,1,3,3,4,4,0,1-10万
2481,3,2015,0,0,0,0,1,6,4,4,2,1,0万
2482,3,2018,0,0,0,0,0,1,0,4,5,1,0万
2483,3,2016,0,1,1,0,1,4,3,6,4,0,1-10万
2484,3,2016,0,0,0,0,0,1,2,2,3,0,1-10万
2485,3,2016,0,0,0,0,1,3,3,4,4,1,0万
2486,3,2016,0,0,0,0,1,6,6,3,5,0,0-1万
2487,3,2016,0,0,0,1,0,3,2,4,4,0,1-10万
2488,3,2015,0,0,0,0,1,4,0,4,4,0,0-1万
2489,3,2015,0,0,0,0,1,4,2,4,5,1,0万
2490,3,2016,0,0,0,0,0,2,0,6,5,0,1-10万
2491,3,2019,0,0,0,0,1,3,2,3,5,0,1-10万
2492,3,2018,0,0,0,1,0,3,2,4,4,0,1-10万
2493,3,2017,0,0,0,1,1,4,2,4,3,0,1-10万
2494,3,2016,0,1,1,0,1,3,0,3,5,0,0-1万
2495,3,2015,0,0,0,1,1,6,2,4,4,0,1-10万
2496,3,2018,0,0,0,1,1,3,4,3,5,0,1-10万
2497,3,2015,0,0,0,1,1,5,0,4,4,1,0万
2498,3,2018,0,0,0,0,1,6,0,4,4,0,0-1万
2499,3,2015,0,0,0,0,0,1,0,3,4,0,1-10万
2500,3,2016,0,0,0,1,1,4,0,4,5,0,0-1万
2501,3,2018,0,0,0,0,1,2,4,4,5,0,1-10万
2502,3,2014,0,0,0,1,1,3,0,4,3,0,1-10万
2503,3,2014,0,0,0,1,1,5,2,4,4,1,0万
2504,3,2018,0,0,0,0,0,1,2,4,5,1,0万
2505,3,2017,0,0,0,0,0,1,2,4,5,0,0-1万
2506,3,2018,0,0,0,0,0,1,2,4,5,0,1-10万
2507,3,2018,0,0,0,0,0,1,2,4,3,0,0-1万
2508,3,2017,0,0,0,0,0,1,2,4,3,1,0万
2509,3,2015,0,0,0,1,0,1,2,4,4,0,1-10万
2510,3,2017,0,0,0,0,1,3,3,2,5,0,0-1万
2511,3,2018,0,0,0,0,1,3,2,5,5,0,0-1万
2512,3,2018,0,0,0,0,1,3,2,3,5,0,1-10万
2513,3,2015,0,0,0,0,0,2,0,3,3,0,1-10万
2514,3,2015,0,0,0,1,1,6,0,3,3,0,1-10万
2515,3,2018,0,0,0,0,1,3,2,4,4,0,1-10万
2516,3,2018,0,0,1,0,0,1,2,3,5,0,1-10万
2517,3,2016,0,0,0,0,1,4,2,4,5,0,1-10万
2518,3,2016,0,0,0,0,1,3,2,4,5,1,0万
2519,3,2016,0,0,1,1,1,6,5,4,4,0,1-10万
2520,3,2017,0,0,1,0,1,3,0,4,5,0,1-10万
2521,3,2016,0,0,1,0,1,3,3,4,4,0,0-1万
2522,3,2016,0,0,1,1,1,6,2,4,5,1,0万
2523,3,2018,0,0,1,1,1,6,2,3,4,0,1-10万
2524,3,2016,0,0,1,1,1,4,3,3,5,0,1-10万
2525,3,2016,0,0,1,0,1,6,0,7,5,1,0万
2526,3,2015,0,0,1,0,0,2,0,7,3,0,1-10万
2527,3,2015,0,0,1,0,0,2,4,7,4,0,1-10万
2528,3,2016,0,0,1,0,0,2,3,7,4,1,0万
2529,3,2017,0,0,1,1,1,4,2,7,5,0,1-10万
2530,3,2017,0,0,1,1,0,3,3,7,5,0,1-10万
2531,3,2017,0,0,1,1,1,3,2,7,4,1,0万
2532,3,2018,0,0,1,1,1,4,2,7,5,0,1-10万
2533,3,2018,0,0,1,0,1,5,1,7,4,0,1-10万
2534,3,2016,0,0,1,1,1,6,2,4,3,0,1-10万
2535,3,2017,0,0,1,0,1,3,4,3,5,0,1-10万
2536,3,2017,0,0,1,1,1,3,5,3,4,0,1-10万
2537,3,2015,0,0,0,1,0,3,2,3,4,1,0万
2538,3,2015,0,0,0,0,0,1,2,3,4,1,0万
2539,3,2015,0,0,0,0,0,1,2,3,4,1,0万
2540,3,2015,0,0,1,1,1,6,2,3,5,0,1-10万
2541,3,2018,0,0,1,0,1,6,1,3,3,1,0万
2542,3,2015,0,0,1,1,1,4,4,3,4,1,0万
